0,0
0,82
0,82
0,81
0,82
0,82
0,82
0,81
0,81
0,82
0,82
1,82
1,82
1,82
1,82
1,82
1,81
1,81
1,81
1,82
1,82
2,81
2,81
2,82
2,82
2,81
2,81
2,81
2,82
2,81
2,81
3,82
3,82
3,81
3,81
3,81
3,82
3,82
3,82
3,81
4,81
4,81
4,82
4,82
4,82
4,82
4,82
4,81
4,81
4,82
4,82
5,81
5,81
5,81
5,82
5,82
5,82
5,82
5,82
5,82
5,82
6,81
6,81
6,81
6,82
6,81
6,81
6,82
6,82
6,82
6,82
7,81
7,82
7,82
7,81
7,81
7,81
7,82
7,82
7,82
7,82
8,82
8,82
8,82
8,82
8,82
8,82
8,82
8,81
8,81
8,81
9,82
9,82
9,82
9,82
9,82
9,81
9,81
9,82
9,81
10,82
10,82
10,81
10,81
10,81
10,82
10,81
10,81
10,81
10,82
10,82
10,82
11,82
11,81
11,81
11,81
11,81
11,81
11,81
11,82
11,81
12,82
12,82
12,82
12,82
12,82
12,82
12,82
12,82
12,82
12,81
13,81
13,81
13,81
13,81
13,81
13,82
13,82
13,82
13,82
13,81
14,81
14,81
14,81
14,81
14,82
14,82
14,81
14,81
14,81
14,82
15,82
15,82
15,82
15,82
15,82
15,82
15,82
15,81
15,82
15,82
16,81
16,82
16,82
16,82
16,81
16,81
16,81
16,82
16,81
16,81
17,81
17,82
17,82
17,82
17,82
17,82
17,82
17,82
17,82
18,82
18,82
18,81
18,81
18,81
18,82
18,82
18,82
18,82
18,82
18,81
18,81
19,82
19,81
19,82
19,82
19,82
19,81
19,81
19,81
19,81
20,81
20,81
20,81
20,81
20,81
20,82
20,82
20,81
20,81
20,82
21,81
21,81
21,81
21,81
21,81
21,81
21,81
21,81
21,81
21,81
22,82
22,82
22,82
22,82
22,82
22,82
22,82
22,82
22,81
22,81
23,82
23,82
23,82
23,81
23,81
23,82
23,82
23,81
23,82
23,82
24,82
24,82
24,81
24,81
24,82
24,82
24,82
24,82
24,81
24,81
25,82
25,82
25,81
25,81
25,82
25,81
25,81
25,82
25,82
26,81
26,81
26,82
26,82
26,82
26,82
26,82
26,81
26,81
26,82
27,81
27,81
27,82
27,81
27,82
27,82
27,82
27,81
27,81
27,82
27,82
28,81
28,81
28,82
28,82
28,82
28,82
28,81
28,81
28,81
28,82
29,82
29,82
29,82
29,82
29,82
29,82
29,81
29,82
29,82
29,81
30,82
30,81
30,81
30,81
30,82
30,82
30,82
30,82
30,81
30,81
31,81
31,81
31,81
31,82
31,82
31,82
31,82
31,82
31,82
31,82
32,82
32,81
32,81
32,82
32,82
32,81
32,81
32,82
32,82
32,82
33,81
33,81
33,82
33,82
33,82
33,81
33,81
33,81
33,81
34,81
34,81
34,82
34,81
34,81
34,81
34,82
34,82
34,82
34,82
35,81
35,81
35,82
35,82
35,82
35,82
35,81
35,82
35,82
35,82
35,81
36,82
36,82
36,81
36,81
36,81
36,81
36,82
36,81
36,81
36,82
37,82
37,82
37,82
37,82
37,82
37,82
37,82
37,82
37,82
37,81
38,82
38,82
38,82
38,82
38,82
38,82
38,82
38,81
38,81
38,82
39,81
39,82
39,82
39,82
39,82
39,82
39,82
39,82
39,82
39,82
40,81
40,82
40,82
40,82
40,82
40,82
40,82
40,82
40,81
40,81
41,81
41,82
41,82
41,82
41,82
41,81
41,81
41,81
41,81
41,81
42,81
42,82
42,82
42,82
42,82
42,81
42,81
42,82
42,81
43,82
43,82
43,82
43,82
43,82
43,81
43,82
43,82
43,82
43,82
44,82
44,82
44,81
44,81
44,82
44,82
44,81
44,82
44,82
44,82
45,82
45,82
45,82
45,82
45,81
45,81
45,82
45,82
45,81
45,81
45,81
46,82
46,82
46,82
46,82
46,82
46,82
46,82
46,81
46,81
46,81
47,81
47,81
47,81
47,81
47,81
47,81
47,81
47,81
47,81
47,82
48,82
48,82
