0,0
0,83
0,83
0,83
0,83
0,83
0,83
0,83
0,82
0,82
0,82
0,82
0,82
0,82
1,83
1,83
1,83
1,83
1,83
1,83
1,83
1,83
1,83
1,83
1,83
1,83
1,83
2,83
2,83
2,83
2,83
2,83
2,83
3,83
3,83
3,83
3,83
3,83
3,83
3,83
3,83
3,83
3,83
3,83
3,83
4,83
4,83
4,83
4,83
4,83
4,83
4,83
5,83
5,83
5,83
5,83
5,83
5,83
5,83
5,83
5,83
5,83
5,83
5,83
6,83
6,83
6,83
6,83
6,83
6,83
6,83
7,83
7,83
7,83
7,83
7,83
7,83
7,83
7,83
7,83
7,83
7,83
7,83
8,83
8,83
8,83
8,83
8,83
8,83
8,83
8,83
8,83
8,83
8,83
8,83
8,83
9,83
9,83
9,83
9,83
9,83
9,83
10,84
10,84
10,84
10,84
10,84
10,84
10,83
10,83
10,83
10,83
10,83
10,83
10,83
11,83
11,83
11,83
11,83
11,83
11,83
12,83
12,83
12,83
12,83
12,83
12,83
12,83
12,83
12,83
12,83
12,83
12,83
12,83
13,83
13,83
13,83
13,83
13,83
13,83
13,83
13,83
13,83
13,83
13,83
13,83
14,83
14,83
14,83
14,83
14,83
14,83
15,83
15,83
15,83
15,83
15,83
15,83
15,83
15,83
15,83
15,83
15,83
15,83
15,83
16,83
16,83
16,83
16,83
16,83
16,83
17,82
17,82
17,82
17,82
17,82
17,82
17,82
17,82
17,82
17,82
17,82
17,82
17,82
18,83
18,83
18,83
18,83
18,83
18,83
19,82
19,82
19,82
19,82
19,82
19,82
19,82
19,82
19,82
19,82
19,82
19,82
19,82
20,83
20,83
20,83
20,83
20,83
20,83
20,82
20,82
20,82
20,82
20,82
20,82
21,82
21,82
21,82
21,82
21,82
21,82
21,82
22,82
22,82
22,82
22,82
22,82
22,82
22,82
22,82
22,82
22,82
22,82
22,82
23,83
23,83
23,83
23,83
23,83
23,83
23,83
24,83
24,83
24,83
24,83
24,83
24,83
24,82
24,82
24,82
24,82
24,82
24,82
25,82
25,82
25,82
25,82
25,82
25,82
25,82
25,82
25,82
25,82
25,82
25,82
25,82
26,82
26,82
26,82
26,82
26,82
26,82
27,83
27,83
27,83
27,83
27,83
27,83
27,82
27,82
27,82
27,82
27,82
27,82
27,82
28,82
28,82
28,82
28,82
28,82
28,82
29,82
29,82
29,82
29,82
29,82
29,82
29,82
29,82
29,82
29,82
29,82
29,82
30,82
30,82
30,82
30,82
30,82
30,82
30,82
30,82
30,82
30,82
30,82
30,82
30,82
31,82
31,82
31,82
31,82
31,82
31,82
32,82
32,82
32,82
32,82
32,82
32,82
32,82
32,82
32,82
32,82
32,82
32,82
32,82
33,81
33,81
33,81
33,81
33,81
33,81
34,81
34,81
34,81
34,81
34,81
34,81
34,81
34,81
34,81
34,81
34,81
34,81
34,81
35,81
35,81
35,81
35,81
35,81
35,81
36,81
36,81
36,81
36,81
36,81
36,81
36,82
36,82
36,82
36,82
36,82
36,82
36,82
37,81
37,81
37,81
37,81
37,81
37,81
37,81
37,81
37,81
37,81
37,81
37,81
38,82
38,82
38,82
38,82
38,82
38,82
38,82
39,81
39,81
39,81
39,81
39,81
39,81
39,81
39,81
39,81
39,81
39,81
39,81
40,81
40,81
40,81
40,81
40,81
40,81
41,81
41,81
41,81
41,81
41,81
41,81
41,81
41,81
41,81
41,81
41,81
41,81
41,81
42,81
42,81
42,81
42,81
42,81
42,81
42,81
42,81
42,81
42,81
42,81
42,81
42,81
43,80
43,80
43,80
43,80
43,80
43,80
44,81
44,81
44,81
44,81
44,81
44,81
44,81
44,81
44,81
44,81
44,81
44,81
44,81
45,81
45,81
45,81
45,81
45,81
45,81
46,81
46,81
46,81
46,81
46,81
46,81
46,81
46,81
46,81
46,81
46,81
46,81
47,81
47,81
47,81
47,81
47,81
47,81
47,81
48,80
48,80
48,80
48,80
48,80
48,80
48,81
48,81
48,81
48,81
48,81
48,81
49,80
49,80
49,80
49,80
49,80
49,80
49,80
49,80
49,80
49,80
49,80
49,80
49,80
50,80
50,80
50,80
50,80
50,80
50,80
51,80
51,80
51,80
51,80
51,80
51,80
51,80
51,80
51,80
51,80
51,80
51,80
51,80
52,80
52,80
52,80
52,80
52,80
52,80
53,80
53,80
53,80
53,80
53,80
53,80
53,81
53,81
53,81
53,81
53,81
53,81
53,81
54,80
54,80
54,80
54,80
54,80
54,80
54,80
54,80
54,80
54,80
54,80
54,80
55,80
55,80
55,80
55,80
55,80
55,80
55,80
56,80
56,80
56,80
56,80
56,80
56,80
56,80
56,80
56,80
56,80
56,80
56,80
57,80
57,80
57,80
57,80
57,80
57,80
58,80
58,80
58,80
58,80
58,80
58,80
58,80
58,80
58,80
58,80
58,80
58,80
58,80
59,79
59,79
59,79
59,79
59,79
59,79
60,79
60,79
60,79
60,79
60,79
60,79
60,79
60,79
60,79
60,79
60,79
60,79
60,79
61,79
61,79
61,79
61,79
61,79
61,79
61,79
61,79
61,79
61,79
61,79
61,79
61,79
62,79
62,79
62,79
62,79
62,79
62,79
63,79
63,79
63,79
63,79
